"Background_t123"	"Background_t21"	"File"	"Windows"	"Stat"	"Stat.Mean"	"Stat.SD"	"Dpos"	"DposOutlier"	"ModelType"
"1.6"	"0.4"	"Background_t123-1.6_t21-0.4.10000.sg.csv"	10000	"fGD0"	1.75894428478131	2.75362439824655	5007	1000	"Null model"
"1.6"	"0.4"	"Background_t123-1.6_t21-0.4.10000.sg.csv"	10000	"fhomD0"	1.68422814395806	2.63895870121182	5007	1000	"Null model"
"1.6"	"0.4"	"Background_t123-1.6_t21-0.4.10000.sg.csv"	10000	"fdD0"	1.2738986757855	1.88924357837482	5007	1000	"Null model"
"1.6"	"0.6"	"Background_t123-1.6_t21-0.6.10000.sg.csv"	10000	"D"	-0.16559703876971	56.1629829793215	5041	1000	"Null model"
"1.6"	"0.6"	"Background_t123-1.6_t21-0.6.10000.sg.csv"	10000	"fGD0"	2.45535923966277	3.64310010610023	5041	1000	"Null model"
"1.6"	"0.6"	"Background_t123-1.6_t21-0.6.10000.sg.csv"	10000	"fhomD0"	2.34714537764075	3.48398194068319	5041	1000	"Null model"
"1.6"	"0.6"	"Background_t123-1.6_t21-0.6.10000.sg.csv"	10000	"fdD0"	1.63805125601627	2.36041206655644	5041	1000	"Null model"
"1.6"	"0.8"	"Background_t123-1.6_t21-0.8.10000.sg.csv"	10000	"D"	0.770300988306776	55.8616548214132	5160	1000	"Null model"
"1.6"	"0.8"	"Background_t123-1.6_t21-0.8.10000.sg.csv"	10000	"fGD0"	3.4375479973062	4.87558015203216	5160	1000	"Null model"
"1.6"	"0.8"	"Background_t123-1.6_t21-0.8.10000.sg.csv"	10000	"fhomD0"	3.28979809596705	4.66888752282591	5160	1000	"Null model"
"1.6"	"0.8"	"Background_t123-1.6_t21-0.8.10000.sg.csv"	10000	"fdD0"	2.15429538887016	3.06435124352669	5160	1000	"Null model"
"1.6"	"1.0"	"Background_t123-1.6_t21-1.0.10000.sg.csv"	10000	"D"	0.303469362334546	55.977159649319	5062	1000	"Null model"
"1.6"	"1.0"	"Background_t123-1.6_t21-1.0.10000.sg.csv"	10000	"fGD0"	4.64933896218886	6.16407358871147	5062	1000	"Null model"
"1.6"	"1.0"	"Background_t123-1.6_t21-1.0.10000.sg.csv"	10000	"fhomD0"	4.44638824414263	5.89728927714151	5062	1000	"Null model"
"1.6"	"1.0"	"Background_t123-1.6_t21-1.0.10000.sg.csv"	10000	"fdD0"	2.75136828859739	3.65979129369888	5062	1000	"Null model"
"1.6"	"1.2"	"Background_t123-1.6_t21-1.2.10000.sg.csv"	10000	"D"	0.237689004731995	56.0966318388128	5053	1000	"Null model"
"1.6"	"1.2"	"Background_t123-1.6_t21-1.2.10000.sg.csv"	10000	"fGD0"	6.30409671249753	7.4207056693085	5053	1000	"Null model"
"1.6"	"1.2"	"Background_t123-1.6_t21-1.2.10000.sg.csv"	10000	"fhomD0"	6.04911768908569	7.13335012960538	5053	1000	"Null model"
"1.6"	"1.2"	"Background_t123-1.6_t21-1.2.10000.sg.csv"	10000	"fdD0"	3.59757816325213	4.37543686743239	5053	1000	"Null model"
"1.6"	"1.4"	"Background_t123-1.6_t21-1.4.10000.sg.csv"	10000	"D"	-0.0817178995315326	56.7586272770229	5031	1000	"Null model"
"1.6"	"1.4"	"Background_t123-1.6_t21-1.4.10000.sg.csv"	10000	"fGD0"	8.44724272505069	8.95722173876168	5031	1000	"Null model"
"1.6"	"1.4"	"Background_t123-1.6_t21-1.4.10000.sg.csv"	10000	"fhomD0"	8.11424573589545	8.60760831505309	5031	1000	"Null model"
"1.6"	"1.4"	"Background_t123-1.6_t21-1.4.10000.sg.csv"	10000	"fdD0"	4.69573706931425	5.22241405682612	5031	1000	"Null model"
"1.8"	"0.2"	"Background_t123-1.8_t21-0.2.10000.sg.csv"	10000	"D"	-0.905410581685973	54.2657397213579	4990	1000	"Null model"
"1.8"	"0.2"	"Background_t123-1.8_t21-0.2.10000.sg.csv"	10000	"fGD0"	0.925625132094188	1.37869855665497	4990	1000	"Null model"
"1.8"	"0.2"	"Background_t123-1.8_t21-0.2.10000.sg.csv"	10000	"fhomD0"	0.888838222120241	1.32025412992038	4990	1000	"Null model"
"1.8"	"0.2"	"Background_t123-1.8_t21-0.2.10000.sg.csv"	10000	"fdD0"	0.756085993007014	1.07224451611217	4990	1000	"Null model"
"1.8"	"0.4"	"Background_t123-1.8_t21-0.4.10000.sg.csv"	10000	"D"	-0.638951054350407	55.2984415766559	4979	1000	"Null model"
"1.8"	"0.4"	"Background_t123-1.8_t21-0.4.10000.sg.csv"	10000	"fGD0"	1.35241911710143	2.15608575921689	4979	1000	"Null model"
"1.8"	"0.4"	"Background_t123-1.8_t21-0.4.10000.sg.csv"	10000	"fhomD0"	1.29940386936493	2.07304670020901	4979	1000	"Null model"
"1.8"	"0.4"	"Background_t123-1.8_t21-0.4.10000.sg.csv"	10000	"fdD0"	1.00739898782286	1.52122164209542	4979	1000	"Null model"
"1.8"	"0.6"	"Background_t123-1.8_t21-0.6.10000.sg.csv"	10000	"D"	-0.278521151749677	55.7878415296576	5041	1000	"Null model"
"1.8"	"0.6"	"Background_t123-1.8_t21-0.6.10000.sg.csv"	10000	"fGD0"	1.87539021947629	2.92267798626762	5041	1000	"Null model"
"1.8"	"0.6"	"Background_t123-1.8_t21-0.6.10000.sg.csv"	10000	"fhomD0"	1.79915454670899	2.79998413574012	5041	1000	"Null model"
"1.8"	"0.6"	"Background_t123-1.8_t21-0.6.10000.sg.csv"	10000	"fdD0"	1.28782256386114	1.93604849707771	5041	1000	"Null model"
"1.8"	"0.8"	"Background_t123-1.8_t21-0.8.10000.sg.csv"	10000	"D"	0.049047658369215	55.0684908989669	4992	1000	"Null model"
"1.8"	"0.8"	"Background_t123-1.8_t21-0.8.10000.sg.csv"	10000	"fGD0"	2.50965492832332	3.87229020035765	4992	1000	"Null model"
"1.8"	"0.8"	"Background_t123-1.8_t21-0.8.10000.sg.csv"	10000	"fhomD0"	2.41212643484776	3.70667819285327	4992	1000	"Null model"
"1.8"	"0.8"	"Background_t123-1.8_t21-0.8.10000.sg.csv"	10000	"fdD0"	1.619548532248	2.4312105087922	4992	1000	"Null model"
"1.8"	"1.0"	"Background_t123-1.8_t21-1.0.10000.sg.csv"	10000	"D"	0.715726395686895	55.1200008193585	5065	1000	"Null model"
"1.8"	"1.0"	"Background_t123-1.8_t21-1.0.10000.sg.csv"	10000	"fGD0"	3.26756536394867	4.59827250129525	5065	1000	"Null model"
"1.8"	"1.0"	"Background_t123-1.8_t21-1.0.10000.sg.csv"	10000	"fhomD0"	3.14613845148865	4.42420269382419	5065	1000	"Null model"
"1.8"	"1.0"	"Background_t123-1.8_t21-1.0.10000.sg.csv"	10000	"fdD0"	1.99852602040987	2.80536092936275	5065	1000	"Null model"
"1.8"	"1.2"	"Background_t123-1.8_t21-1.2.10000.sg.csv"	10000	"D"	0.226941615408209	54.6920110066286	5062	1000	"Null model"
"1.8"	"1.2"	"Background_t123-1.8_t21-1.2.10000.sg.csv"	10000	"fGD0"	4.31630507631964	5.68963305095518	5062	1000	"Null model"
"1.8"	"1.2"	"Background_t123-1.8_t21-1.2.10000.sg.csv"	10000	"fhomD0"	4.15721068112801	5.487027940032	5062	1000	"Null model"
"1.8"	"1.2"	"Background_t123-1.8_t21-1.2.10000.sg.csv"	10000	"fdD0"	2.52591221261142	3.37681924728273	5062	1000	"Null model"
"1.8"	"1.4"	"Background_t123-1.8_t21-1.4.10000.sg.csv"	10000	"D"	0.16565850984125	54.9571209669752	5040	1000	"Null model"
"1.8"	"1.4"	"Background_t123-1.8_t21-1.4.10000.sg.csv"	10000	"fGD0"	5.72446458446429	6.71169027852373	5040	1000	"Null model"
"1.8"	"1.4"	"Background_t123-1.8_t21-1.4.10000.sg.csv"	10000	"fhomD0"	5.52387246972024	6.50607923936631	5040	1000	"Null model"
"1.8"	"1.4"	"Background_t123-1.8_t21-1.4.10000.sg.csv"	10000	"fdD0"	3.23888150624444	3.93150106816242	5040	1000	"Null model"
"1.8"	"1.6"	"Background_t123-1.8_t21-1.6.10000.sg.csv"	10000	"D"	0.658807459996644	55.35155545117	5082	1000	"Null model"
"1.8"	"1.6"	"Background_t123-1.8_t21-1.6.10000.sg.csv"	10000	"fGD0"	7.65529942709563	8.16345354855297	5082	1000	"Null model"
"1.8"	"1.6"	"Background_t123-1.8_t21-1.6.10000.sg.csv"	10000	"fhomD0"	7.39125313400039	7.89712789174775	5082	1000	"Null model"
"1.8"	"1.6"	"Background_t123-1.8_t21-1.6.10000.sg.csv"	10000	"fdD0"	4.24624325085321	4.75157804521454	5082	1000	"Null model"
"2.0"	"0.2"	"Background_t123-2.0_t21-0.2.10000.sg.csv"	10000	"D"	-0.0740922675684647	54.7958914718406	5057	1000	"Null model"
"2.0"	"0.2"	"Background_t123-2.0_t21-0.2.10000.sg.csv"	10000	"fGD0"	0.766483896592842	1.16556876379349	5057	1000	"Null model"
"2.0"	"0.2"	"Background_t123-2.0_t21-0.2.10000.sg.csv"	10000	"fhomD0"	0.740666008874827	1.1301886319114	5057	1000	"Null model"
"2.0"	"0.2"	"Background_t123-2.0_t21-0.2.10000.sg.csv"	10000	"fdD0"	0.636535782453233	0.91156152246984	5057	1000	"Null model"
"2.0"	"0.4"	"Background_t123-2.0_t21-0.4.10000.sg.csv"	10000	"D"	-0.278164653189383	55.7778643928434	5059	1000	"Null model"
"2.0"	"0.4"	"Background_t123-2.0_t21-0.4.10000.sg.csv"	10000	"fGD0"	1.09454177585689	1.6424357719337	5059	1000	"Null model"
"2.0"	"0.4"	"Background_t123-2.0_t21-0.4.10000.sg.csv"	10000	"fhomD0"	1.05527695555446	1.58505025105842	5059	1000	"Null model"
"2.0"	"0.4"	"Background_t123-2.0_t21-0.4.10000.sg.csv"	10000	"fdD0"	0.833529913976675	1.18348370321162	5059	1000	"Null model"
"2.0"	"0.6"	"Background_t123-2.0_t21-0.6.10000.sg.csv"	10000	"D"	0.0455747025118994	55.7066718723009	5081	1000	"Null model"
"2.0"	"0.6"	"Background_t123-2.0_t21-0.6.10000.sg.csv"	10000	"fGD0"	1.40010942666798	2.02091775362933	5081	1000	"Null model"
"2.0"	"0.6"	"Background_t123-2.0_t21-0.6.10000.sg.csv"	10000	"fhomD0"	1.35139945580004	1.95154837356371	5081	1000	"Null model"
"2.0"	"0.6"	"Background_t123-2.0_t21-0.6.10000.sg.csv"	10000	"fdD0"	0.999767067272978	1.39489253263485	5081	1000	"Null model"
"2.0"	"0.8"	"Background_t123-2.0_t21-0.8.10000.sg.csv"	10000	"D"	-0.498618690366425	55.240617113068	4990	1000	"Null model"
"2.0"	"0.8"	"Background_t123-2.0_t21-0.8.10000.sg.csv"	10000	"fGD0"	1.86173198617114	2.72930436398351	4990	1000	"Null model"
"2.0"	"0.8"	"Background_t123-2.0_t21-0.8.10000.sg.csv"	10000	"fhomD0"	1.79967930167535	2.63272844850068	4990	1000	"Null model"
"2.0"	"0.8"	"Background_t123-2.0_t21-0.8.10000.sg.csv"	10000	"fdD0"	1.23384027672846	1.73927122207563	4990	1000	"Null model"
"2.0"	"1.0"	"Background_t123-2.0_t21-1.0.10000.sg.csv"	10000	"D"	0.400539115648054	53.883012932641	5105	1000	"Null model"
"2.0"	"1.0"	"Background_t123-2.0_t21-1.0.10000.sg.csv"	10000	"fGD0"	2.28132899110088	3.15079289658598	5105	1000	"Null model"
"2.0"	"1.0"	"Background_t123-2.0_t21-1.0.10000.sg.csv"	10000	"fhomD0"	2.20277913621547	3.04676497638498	5105	1000	"Null model"
"2.0"	"1.0"	"Background_t123-2.0_t21-1.0.10000.sg.csv"	10000	"fdD0"	1.42787742202644	1.91631203940242	5105	1000	"Null model"
"2.0"	"1.2"	"Background_t123-2.0_t21-1.2.10000.sg.csv"	10000	"D"	0.106948036606649	53.554945816888	4988	1000	"Null model"
"2.0"	"1.2"	"Background_t123-2.0_t21-1.2.10000.sg.csv"	10000	"fGD0"	3.07528210505413	4.11969204580149	4988	1000	"Null model"
"2.0"	"1.2"	"Background_t123-2.0_t21-1.2.10000.sg.csv"	10000	"fhomD0"	2.97427123267041	3.99661872378066	4988	1000	"Null model"
"2.0"	"1.2"	"Background_t123-2.0_t21-1.2.10000.sg.csv"	10000	"fdD0"	1.84589410129892	2.4881415331609	4988	1000	"Null model"
"2.0"	"1.4"	"Background_t123-2.0_t21-1.4.10000.sg.csv"	10000	"D"	-0.475744688340488	53.2293440018048	4991	1000	"Null model"
"2.0"	"1.4"	"Background_t123-2.0_t21-1.4.10000.sg.csv"	10000	"fGD0"	3.86521836298497	5.03721765083449	4991	1000	"Null model"
"2.0"	"1.4"	"Background_t123-2.0_t21-1.4.10000.sg.csv"	10000	"fhomD0"	3.74045538046684	4.888427974132	4991	1000	"Null model"
"2.0"	"1.4"	"Background_t123-2.0_t21-1.4.10000.sg.csv"	10000	"fdD0"	2.23817310503126	2.98333939863516	4991	1000	"Null model"
"2.0"	"1.6"	"Background_t123-2.0_t21-1.6.10000.sg.csv"	10000	"D"	0.178257363063293	53.9175482165343	5087	1000	"Null model"
"2.0"	"1.6"	"Background_t123-2.0_t21-1.6.10000.sg.csv"	10000	"fGD0"	5.24278096211716	6.20844023601251	5087	1000	"Null model"
"2.0"	"1.6"	"Background_t123-2.0_t21-1.6.10000.sg.csv"	10000	"fhomD0"	5.0717623154885	6.01553781768081	5087	1000	"Null model"
"2.0"	"1.6"	"Background_t123-2.0_t21-1.6.10000.sg.csv"	10000	"fdD0"	2.93401928518832	3.56787219718973	5087	1000	"Null model"
"2.0"	"1.8"	"Background_t123-2.0_t21-1.8.10000.sg.csv"	10000	"D"	0.145689350020313	55.1719403532595	5030	1000	"Null model"
"2.0"	"1.8"	"Background_t123-2.0_t21-1.8.10000.sg.csv"	10000	"fGD0"	7.24082499751889	7.80921058979179	5030	1000	"Null model"
"2.0"	"1.8"	"Background_t123-2.0_t21-1.8.10000.sg.csv"	10000	"fhomD0"	7.01844977309742	7.57703076328537	5030	1000	"Null model"
"2.0"	"1.8"	"Background_t123-2.0_t21-1.8.10000.sg.csv"	10000	"fdD0"	4.00179828335288	4.53444884589823	5030	1000	"Null model"
